,rooms,area,floor,total_floors,city,district,residential_complex,house_type,condition,bathroom,ceiling_height,house_age,floor_ratio,is_first_floor,is_last_floor,description_len,lat,lon,coordinates_found,price_per_m2,price
5866,2,48.56,7.0,9.0,Алматы,Бостандыкский р-н,Verdi,монолитный,свежий ремонт,раздельный,3.0,1,0.7777777777777778,0,0,495,43.2248289,76.8840534,1,1253088.96,60850000
5867,3,91.3,6.0,9.0,Алматы,Жетысуский р-н,unknown,монолитный,свежий ремонт,unknown,2.7,22,0.6666666666666666,0,0,830,43.2711002,76.9314325,0,608494.58,55555555
5868,3,79.6,16.0,16.0,Алматы,Ауэзовский р-н,Everest,монолитный,свежий ремонт,совмещенный,3.0,1,1.0,0,1,1725,43.4162574,77.017482,1,948492.46,75500000
5869,1,39.2,6.0,6.0,Алматы,Жетысуский р-н,unknown,монолитный,свежий ремонт,раздельный,2.8,17,1.0,0,1,692,43.2711002,76.9314325,0,484693.88,19000000
5870,1,42.1,15.0,16.0,Шымкент,Каратауский р-н,Улы Дала,монолитный,свежий ремонт,совмещенный,3.0,1,0.9375,0,0,0,42.3664756,69.6236919,1,712589.07,30000000
5871,1,39.33,5.0,5.0,Астана,Нура р-н,Boston Comfort House 2,кирпичный,черновая отделка,совмещенный,2.85,1,1.0,0,1,1132,51.1282205,71.3890349,0,343249.43,13500000
5872,4,77.0,4.0,5.0,Астана,Алматы р-н,unknown,unknown,"не новый, но аккуратный ремонт",раздельный,2.5,40,0.8,0,0,1191,51.1579528,71.4755065,1,428571.43,33000000
5873,3,66.2,11.0,12.0,Астана,Нура р-н,unknown,кирпичный,свежий ремонт,unknown,2.85,1,0.9166666666666666,0,0,1869,51.1282205,71.3890349,0,935045.32,61900000
5874,4,139.0,1.0,3.0,Алматы,Медеуский р-н,Alma Tau Residence,монолитный,черновая отделка,unknown,3.0,2,0.3333333333333333,1,0,903,43.25297095,76.95745545,0,719424.46,100000000
5875,2,57.8,1.0,12.0,Алматы,Алатауский р-н,Qargaly City,монолитный,черновая отделка,unknown,2.8,2,0.08333333333333333,1,0,1432,43.2609721,76.87274995,0,536332.18,31000000
5876,3,75.0,12.0,12.0,Астана,Есильский р-н,Zhana Alem,кирпичный,свежий ремонт,2 с/у и более,3.0,2,1.0,0,1,854,51.1079256,71.4273513,0,758666.67,56900000
5877,1,35.0,13.0,17.0,Астана,Нура р-н,UIA.DARYN,монолитный,свежий ремонт,unknown,2.7,0,0.7647058823529411,0,0,672,51.0977285,71.4138077,1,628571.43,22000000
5878,3,92.0,11.0,13.0,Астана,Есильский р-н,ZHANA URPAQ,кирпичный,свежий ремонт,2 с/у и более,3.0,2,0.8461538461538461,0,0,1028,51.1079256,71.4273513,0,891304.35,82000000
5879,2,58.0,5.0,6.0,Астана,Нура р-н,Коргалжинский квартал,монолитный,свежий ремонт,раздельный,2.7,1,0.8333333333333334,0,0,746,51.1282205,71.3890349,0,413793.1,24000000
5880,3,105.0,8.0,12.0,Шымкент,Каратауский р-н,NAURYZ PARK,монолитный,unknown,2 с/у и более,2.7,4,0.6666666666666666,0,0,153,42.3512194,69.6236919,0,509523.81,53500000
5881,1,38.0,16.0,16.0,Астана,Алматы р-н,INJU ANSAR,монолитный,unknown,unknown,3.0,1,1.0,0,1,1079,51.1287399,71.48180165,0,736842.11,28000000
5882,2,62.0,9.0,16.0,Астана,Нура р-н,Park City Forum,монолитный,свежий ремонт,совмещенный,3.0,0,0.5625,0,0,621,51.1428506,71.3596759,1,725806.45,45000000
5883,4,82.0,4.0,5.0,Шымкент,Туран р-н,unknown,unknown,"не новый, но аккуратный ремонт",раздельный,2.8,21,0.8,0,0,322,42.315744800000004,69.5883282,0,439024.39,36000000
5884,3,84.0,1.0,4.0,Алматы,Наурызбайский р-н,Nef Uptown,монолитный,черновая отделка,unknown,3.0,4,0.25,1,0,661,43.2169826,76.8078742,0,726190.48,61000000
5885,2,46.0,5.0,5.0,Алматы,Бостандыкский р-н,unknown,панельный,"не новый, но аккуратный ремонт",unknown,2.7,49,1.0,0,1,826,43.2261794,76.89391225,0,750000.0,34500000
5886,2,53.0,14.0,24.0,Астана,Есильский р-н,Самрук Towers,монолитный,"не новый, но аккуратный ремонт",совмещенный,2.7,7,0.5833333333333334,0,0,1665,51.1405573,71.3889546,1,524528.3,27800000
5887,3,124.0,9.0,9.0,Астана,Сарайшык р-н,Мынжылдык,кирпичный,свежий ремонт,2 с/у и более,3.1,4,1.0,0,1,1241,50.3056077,57.1495706,1,645161.29,80000000
5888,2,63.27,5.0,9.0,Астана,Есильский р-н,Jetisu.Aspan,монолитный,unknown,unknown,2.65,0,0.6,0,0,2602,51.1282205,71.4306682,1,675000.0,42707250
5889,2,56.6,5.0,9.0,Алматы,Наурызбайский р-н,Alatau Plus,монолитный,unknown,unknown,2.7,0,0.6,0,0,0,43.2363924,76.9457275,1,538869.26,30500000
5890,2,45.0,4.0,5.0,Алматы,Бостандыкский р-н,unknown,панельный,"не новый, но аккуратный ремонт",совмещенный,2.7,49,0.8,0,0,938,43.2261794,76.89391225,0,766666.67,34500000
5891,2,68.5,3.0,10.0,Алматы,Алатауский р-н,unknown,монолитный,unknown,раздельный,2.8,16,0.3,0,0,1103,43.2609721,76.87274995,0,510948.89,34999999
5892,1,35.78,5.0,9.0,Астана,Нура р-н,OIU,монолитный,unknown,unknown,3.0,0,0.6,0,0,2768,51.1282205,71.4306682,1,773218.39,27665754
5893,2,49.0,4.0,5.0,Шымкент,unknown,unknown,unknown,свежий ремонт,раздельный,2.85,51,0.8,0,0,275,42.3146962,69.5899715,0,402040.82,19700000
5894,2,58.5,5.0,5.0,Алматы,Турксибский р-н,unknown,монолитный,unknown,раздельный,2.8,20,1.0,0,1,853,43.3596803,76.9932012,1,529914.53,31000000
5895,4,76.1,2.0,5.0,Алматы,Алмалинский р-н,unknown,панельный,unknown,раздельный,2.85,48,0.4,0,0,783,43.2500749,76.9082224,0,604467.81,46000000
5896,1,42.28,5.0,17.0,Астана,Нура р-н,UIA.DARYN,монолитный,unknown,совмещенный,2.65,0,0.6,0,0,2590,51.1282205,71.4306682,1,694000.0,29342320
5897,3,80.0,9.0,13.0,Алматы,Медеуский р-н,RAIYMBEK,монолитный,свежий ремонт,совмещенный,2.75,4,0.6923076923076923,0,0,353,43.2711002,76.9454563,1,750000.0,60000000
5898,3,68.0,8.0,13.0,Алматы,Алмалинский р-н,Atlant,монолитный,"не новый, но аккуратный ремонт",совмещенный,2.7,6,0.6153846153846154,0,0,772,43.2626676,76.9190524,1,860294.12,58500000
5899,2,40.0,5.0,9.0,Астана,Есильский р-н,Arena Style,монолитный,свежий ремонт,unknown,3.0,0,0.5555555555555556,0,0,621,51.2560062,51.4394543,1,945000.0,37800000
5900,2,65.0,5.0,17.0,Астана,Есильский р-н,Parasat,unknown,unknown,совмещенный,3.0,3,0.29411764705882354,0,0,278,51.1135204,71.4022539,1,769230.77,50000000
5901,2,67.19,5.0,9.0,Астана,Есильский р-н,Manar,кирпичный,unknown,совмещенный,3.0,0,0.6,0,0,1874,51.1282205,71.4306682,1,655000.0,44009450
5902,2,40.0,9.0,12.0,Астана,Алматы р-н,TAMASHA,кирпичный,unknown,совмещенный,3.0,1,0.75,0,0,111,51.1237434,71.4689049,1,725000.0,29000000
5903,1,33.0,12.0,12.0,Астана,Сарыарка р-н,Sharyn,кирпичный,свежий ремонт,совмещенный,3.0,3,1.0,0,1,675,51.1723991,71.3938913,0,757575.76,25000000
5905,2,70.0,7.0,10.0,Алматы,Алмалинский р-н,Lotos Terrace,монолитный,"не новый, но аккуратный ремонт",совмещенный,2.9,5,0.7,0,0,118,43.2461838,76.8694125,1,657142.86,46000000
5906,4,140.0,7.0,16.0,Алматы,Бостандыкский р-н,ATRIA,монолитный,свежий ремонт,2 с/у и более,3.0,5,0.4375,0,0,278,43.1973264,76.8948744,1,1450000.0,203000000
5907,2,36.0,5.0,9.0,Астана,Нура р-н,Dauir,кирпичный,unknown,unknown,3.0,1,0.5555555555555556,0,0,596,51.1191578,71.3898183,1,913888.89,32900000
5908,5,181.1,10.0,10.0,Астана,Есильский р-н,Арайлым,монолитный,unknown,2 с/у и более,3.0,20,1.0,0,1,1697,51.1324816,71.4347011,1,496963.0,90000000
5909,1,43.0,2.0,9.0,Шымкент,Каратауский р-н,unknown,монолитный,unknown,совмещенный,2.7,5,0.2222222222222222,0,0,114,42.3512194,69.6236919,0,430232.56,18500000
5910,3,85.0,5.0,15.5,Алматы,Бостандыкский р-н,4YOU,монолитный,свежий ремонт,unknown,3.0,5,0.3225806451612903,0,0,471,43.2082321,76.8958046,1,1176470.59,100000000
5911,3,110.0,17.0,36.0,Астана,Есильский р-н,Северное сияние,монолитный,unknown,2 с/у и более,2.8,17,0.4722222222222222,0,0,1021,51.1279302,71.4223487,1,454545.45,50000000
5912,3,80.0,9.0,10.0,Астана,unknown,UIA.TARIH,кирпичный,требует ремонта,2 с/у и более,3.0,0,0.9,0,0,694,51.1282205,71.4273513,0,531250.0,42500000
5913,3,75.0,7.0,9.0,Астана,Есильский р-н,Меркурий,кирпичный,unknown,unknown,2.7,9,0.7777777777777778,0,0,204,51.1300818,71.3600992,1,506666.67,38000000
5914,2,49.0,11.0,12.0,Астана,Нура р-н,Budapest,кирпичный,unknown,совмещенный,2.7,6,0.9166666666666666,0,0,982,51.0760462,71.3956176,1,620408.16,30400000
5915,4,100.0,15.0,16.0,Астана,Есильский р-н,Salman City,монолитный,свежий ремонт,2 с/у и более,3.0,1,0.9375,0,0,809,51.0971403,71.3824795,1,690000.0,69000000
5916,1,44.5,6.0,9.0,Алматы,Жетысуский р-н,unknown,монолитный,свежий ремонт,совмещенный,2.8,1,0.6666666666666666,0,0,1440,43.2711002,76.9314325,0,492134.83,21900000
5917,2,65.0,11.0,11.0,Алматы,Медеуский р-н,Восточный Парк,монолитный,unknown,2 с/у и более,3.0,8,1.0,0,1,1325,43.2581926,76.9582858,1,1046153.85,68000000
5918,2,46.0,2.0,5.0,Алматы,Наурызбайский р-н,Ulytau park,монолитный,свежий ремонт,совмещенный,2.7,1,0.4,0,0,1460,43.2169826,76.8078742,0,673913.04,31000000
5920,2,57.3,1.0,10.0,Алматы,Медеуский р-н,Ush Qonyr,монолитный,свежий ремонт,совмещенный,2.8,6,0.1,1,0,947,43.2702218,76.9457466,1,881326.35,50500000
5921,1,45.0,7.0,8.0,Астана,Есильский р-н,GreenLine.Headliner,монолитный,unknown,unknown,3.0,5,0.875,0,0,259,51.1327302,71.3990924,1,933333.33,42000000
5922,3,58.8,1.0,4.0,Алматы,Ауэзовский р-н,unknown,панельный,unknown,раздельный,2.7,54,0.25,1,0,1167,43.2149014,76.87683609999999,0,756802.72,44500000
5923,2,66.3,2.0,3.0,Алматы,Наурызбайский р-н,Lancashire,монолитный,unknown,совмещенный,3.0,3,0.6666666666666666,0,0,948,43.2169826,76.8078742,0,799396.68,53000000
5924,2,51.2,3.0,12.0,Алматы,Ауэзовский р-н,Бейбарыс Билдинг,монолитный,свежий ремонт,совмещенный,2.8,19,0.25,0,0,1040,43.1602893,76.882697,1,839843.75,43000000
5925,2,53.9,5.0,12.0,Астана,Есильский р-н,Alatau Park,кирпичный,unknown,unknown,3.0,3,0.4166666666666667,0,0,313,51.0854394,71.4663951,1,640074.21,34500000
5926,3,108.0,13.0,18.0,Алматы,Бостандыкский р-н,R-House,монолитный,свежий ремонт,2 с/у и более,3.0,3,0.7222222222222222,0,0,718,43.2170253,76.8926006,1,1250000.0,135000000
5927,2,65.5,8.0,18.0,Астана,Нура р-н,Respublika,монолитный,unknown,совмещенный,3.0,2,0.4444444444444444,0,0,458,51.1282205,71.3890349,0,587786.26,38500000
5928,3,103.0,9.0,13.0,Астана,Алматы р-н,Арыстан,монолитный,unknown,2 с/у и более,2.8,6,0.6923076923076923,0,0,389,51.1287399,71.48180165,0,407766.98,41999999
5929,2,65.8,14.0,16.0,Алматы,Алатауский р-н,Аккент,монолитный,"не новый, но аккуратный ремонт",совмещенный,2.7,16,0.875,0,0,1332,43.2609721,76.87274995,0,600303.95,39500000
5930,2,40.0,5.0,9.0,Алматы,Наурызбайский р-н,Nurly Dala 2,монолитный,свежий ремонт,совмещенный,2.7,1,0.5555555555555556,0,0,968,43.19762,76.750183,1,700000.0,28000000
5931,2,56.7,5.0,12.0,Астана,Сарайшык р-н,Geneva 2,кирпичный,unknown,совмещенный,3.0,2,0.4166666666666667,0,0,926,51.1089195,71.5104632,1,529100.53,30000000
5932,2,71.4,6.0,10.0,Шымкент,Каратауский р-н,unknown,монолитный,unknown,совмещенный,3.0,14,0.6,0,0,274,42.3512194,69.6236919,0,364145.66,26000000
5933,3,75.0,2.0,4.0,Алматы,Алмалинский р-н,unknown,кирпичный,unknown,unknown,2.8,68,0.5,0,0,1938,43.3056123,76.9331811,1,1133333.33,85000000
5934,2,41.0,10.0,10.0,Астана,Есильский р-н,Apple City,монолитный,"не новый, но аккуратный ремонт",совмещенный,3.0,6,1.0,0,1,297,51.086851,71.429465,1,695121.95,28500000
5935,2,38.5,12.0,16.0,Астана,Нура р-н,Evolution,монолитный,черновая отделка,раздельный,3.0,0,0.75,0,0,178,51.1030123,71.3959146,1,857142.86,33000000
5936,3,91.0,16.0,19.0,Астана,Есильский р-н,Sandi Qala,монолитный,черновая отделка,2 с/у и более,3.0,0,0.8421052631578947,0,0,217,51.0988212,71.4378488,1,662637.36,60300000
5937,2,62.2,1.0,6.0,Алматы,Жетысуский р-н,unknown,монолитный,"не новый, но аккуратный ремонт",раздельный,2.8,18,0.16666666666666666,1,0,618,43.2711002,76.9314325,0,530546.62,33000000
5938,2,43.0,7.0,9.0,Астана,Нура р-н,Атамари,кирпичный,unknown,совмещенный,3.0,2,0.7777777777777778,0,0,545,51.1348285,71.4031733,1,744186.05,32000000
5939,2,75.08,5.0,12.0,Алматы,Алмалинский р-н,Palladium,монолитный,unknown,совмещенный,3.0,1,0.6,0,0,2273,43.2363924,76.9457275,1,1100000.0,82588000
5940,2,76.3,1.0,4.0,Алматы,Наурызбайский р-н,Nef Uptown,монолитный,unknown,2 с/у и более,3.0,4,0.25,1,0,876,43.2169826,76.8078742,0,1074705.11,82000000
5941,2,64.0,5.0,21.0,Алматы,Алмалинский р-н,Каусар,монолитный,"не новый, но аккуратный ремонт",совмещенный,2.8,14,0.23809523809523808,0,0,1311,43.189773,76.8628881,1,692187.5,44300000
5942,3,74.9,2.0,8.0,Алматы,Бостандыкский р-н,unknown,панельный,unknown,совмещенный,2.85,49,0.25,0,0,270,43.2261794,76.89391225,0,754339.12,56500000
5943,4,220.0,5.0,7.0,Шымкент,Абайский р-н,unknown,unknown,unknown,2 с/у и более,2.85,14,0.7142857142857143,0,0,229,42.3093025,69.647964,1,636363.64,140000000
5944,1,45.69,2.0,9.0,Астана,Есильский р-н,Manar,монолитный,unknown,совмещенный,3.0,0,0.2222222222222222,0,0,695,51.0745931,71.4246513,1,656598.82,30000000
5945,2,65.0,16.0,19.0,Астана,Есильский р-н,Комфорт De Luxe,монолитный,unknown,совмещенный,3.0,7,0.8421052631578947,0,0,433,51.1079256,71.4273513,0,692307.69,45000000
5946,2,47.0,10.0,10.0,Астана,Есильский р-н,unknown,монолитный,unknown,совмещенный,3.0,16,1.0,0,1,530,51.1127271,71.5658681,1,691489.36,32500000
5947,2,74.0,2.0,16.0,Алматы,Наурызбайский р-н,Премьера,монолитный,требует ремонта,совмещенный,2.8,14,0.125,0,0,1800,43.2169826,76.8078742,0,455405.41,33700000
